id,text,polarization,language
spa_38f43c4b09ed3ebd3751f5758273b016,me chifla la cabeza lo de la migracion gringa de tiktok a xiaohongshu y que esten se esten llevando una convivencia decente con lxs chinxs.,0,spa
amh_f3071b3fdb0916606c14c082dfb97743,@USER @USER @USER አሁን አወኩህ ህውሃት መመታት የለበትም ከሚሉ የትህነግ ተከፋዮች ጉሩፕ ነህ የአማራ ህዝብ ግን ከህውሃት በላይ ጠላት የለውም,1,amh
deu_a3696a7ae76699682986c6037a84812b,"Ja, aber die haben Schiss vor den Türken. Also nicht wirklich ein Problem.",1,deu
spa_e89ea9cccc836f806b251a49dbcceb0b,"bueno si, muy chevere escuchar musica gringa depresiva todo el dia, pero 23 de diciembre en la tierrita ya es noche de discos fuentes.",0,spa
eng_2448fe3a0332d55cb96e5b246123f0cd,Should you be down at the protest using children as human Shields?,1,eng
tur_56670a7a4b7ebb77a962e3f54bcae5a5,@USER @USER 30 milyon Euro bütceyi verdi ama aldiklari baska bir seydi :),0,tur
zho_9243fd46485148ea9b8b05e163bee152,不但喜欢N待小动物，还喜欢偷kui别人信件，如果是从小有父爱作为正面引导，哪里会演化成这样的变太,1,zho
tur_fb632e6554e61992aa23a44d310023dd,@USER Borsa Önder'imiz.Sayende al sattan kurtuldum. Haberleri nereden takip edelim hocam bize yardımcı ol. Piyasada algı yapan bir sürü site var.,0,tur
arb_163baee159c76cabee3c1ad25ddbc345,هو عراقي الكويت يردونه لبنان يردونه شطلعت هاي . انتو مقهورين 😂 معدكم مثله .,1,arb
fas_8daaac6072e5aa97642f5ad396abdeb6,این که گفته بود بخاطر پول نرفتم و بخاطر احترام بود برای بخشی از پول نیازمند، پرسپولیس باید شبای نیازمندو بده به بیرانوند اون 40 میلیون جریمه رو ساتنا کنه براش,0,fas
fas_b975dcfd057a95208e69354d50bab7f9,یه زمانی استقلال قهرمان میشد سجده شکر بجا می‌بردم :)) همین قدر گاگول,1,fas
tur_d7a8d15da50c34013aa05d4f0105d059,#KiralıkKatilAHMETŞAHBAZ ın serbest bırakılması bir anlamda polise vur emri vermeye eşdeğerdir! #katilpolis #katildevlet #katilyargı,1,tur
nep_d0101988ef7c407c9fe310d260e215e1,आजको दुनियाँ हातमा हात र काँधमा काँध मिलाएर जान नसक्ने हो भने कसरी चल्छ र?,0,nep
hin_cc0a61aa6d8b62fa3ac5ce7fdf5e0d44,सांड़ जिहाद,1,hin
hin_4d4c886e13a479f1cc559ebebb25b94a,रणवीर इलाहाबादिया और निक्की शर्मा का हुआ ब्रेकअप? क्रिप्टिक पोस्ट से बढ़ी अटकलें! रणवीर इलाहाबादिया पर टूटा एक और झटका! सोशल मीडिया इंफ्लुएंसर रणवीर इलाहाबादिया बीते दिनों विवादों में घिरे रहे हैं। इंडियाज गॉट टैलेंट में की गई अश्लील टिप्पणी के बाद उनके खिलाफ केस दर्ज हो चुके हैं। अब ऐसा लग रहा है…,0,hin
eng_9b3e962b13b6424c6d33a0d5776c0bad,Stories from Refugees Who Found Their Home,0,eng
deu_c78aa50ba4030b209e64ce8041241772,Dieses Chaos auf Seiten der Russen ist der perfekte Zeitpunkt für einen massiven Gegenangriff der Ukraine in der Ukraine.,0,deu
hau_2743f766ef399b9743ccc0c73681d887,@USER kaji yar kauye,0,hau
ita_ab4f869b0fbd5e76fad0b2ec480cc12a,"@USER @USER i #rom fanno di tutto per farsi odiare, non si integrano, vivono di illegalità. E noi dovremmo rispettarli? #ruspa",0,ita
amh_fb1de08042e8a47a8cb2331736beef23,ሰበር በጉጂ ሲካሄድ በነበረዉ ከፍተኛ ዉጊያ OLF/WBO በጉጂ የሚገኘዉን የኢትዮጵያ ጦር ካምፕ ከነመሳሪያዎቹ በቁጥጥሩ ስር አዉሏል!,1,amh
deu_f96092776923d2fd90a6ace7c83b8a14,"Wie gelingt es dir als Flüchtling gleichzeitig „unsere Jobs“ weg zu nehmen und entspannt mit dem Bürgergeld zu leben? /s 

Ok und ernsthaft: fühlst du dich wohl in Deutschland momentan?",0,deu
urd_1cda488c4691ef24ddefdff5fd90461e,انا للہ وانا الیہ راجعون اسلامی جمہوریہ پاکستان میں ہم جنس پرستی کا بل پاس پاس  کرنے والوں میں فضلو اور فضلو کا بیٹا سمیت 13 افراد شامل۔۔,1,urd
nep_5f7c79f2c5157e817c0ec8a080f38cf9,भन्दै आफ्नो कुरा तेर्साउने ऋषि धमला को कार्यक्रम मा अतिथि हुन जाने हरु ले सोच्नु पर्ने बेला आए को छ कि यो धमला पनि कसै बात संचालित छ ।,1,nep
hin_fe869836a16a621731be32720a927229,#ZeeNews Agra Conversion Case: आगरा धर्मांतरण मामले में हैरान करने वाला खुलासा! | Abdul Rehman Agra Conversion Case: आगरा धर्मांतरण मामले में हैरान करने वाला खुलासा! | Abdul Rehman Agra Conversion Case: आगरा धर्मांतरण मामले में हैरान करने वाला खुलासा! | Abdul Rehman आगरा धर्मांतरण मामले का…,1,hin
eng_b75be260b1abe0221502e877f50451df,"Boebert touts work to GOP voters in SW Colorado, but theater",0,eng
arb_f60413914f1b8f45ff8cb935e1151e1c,حكومه بتستخف بشعبها كفايه قرف الله يخربيتكم,1,arb
amh_884c762a806abc78601dff0ae858dc56,ስታሊን ዛሬ ደሞ ምን ይዞልን መጥቶ ይሆን ሱስ ሆነብን እኮ ወያኔ ቢጠፋ እንኳ ስታሊን ህዝቡን ፈታ ማድረጉን እንዲቀጥል እንፈልጋለን,1,amh
arb_ae374fd1243d8f99e3970bb702e09a75,عادي هذولا مخانيث وديوثين وياكثرهم اليوم وبيكثرون الايام الجايه بعد ٥ سنوات المجتمع َ كله مخنث,1,arb
hin_c11bf6219d5f1b1532e50c49103c9ed8,#ZeeNews Breaking News: धर्मांतरण सपा सांसद का हिला देने वाला बयान। SP। conversion। Zee News Breaking News: धर्मांतरण सपा सांसद का हिला देने वाला बयान। SP। conversion। Zee News समाजवादी के सांसद ने धर्मांतरण पर विवादित बयान दिया है..सपा सांसद ने कहा कि हर तरफ सरकार लोगों को बहला फुसलाकर धर्मांतरण…,1,hin
urd_d3957d49bb81cbbfe408d9febc3f6e71,بھارتی فلم انڈسٹری میں شہرت والی اداکارہ پریانکا چوپڑا نے حالیہ انٹرویو میں انکشاف کیا ہے کہ انھیں امریکا میں نسلی تعصب کا نشانہ بنایا گیا,0,urd
fas_fb4ac907ead87a1b9fab91ec3df47699,زمان ترامپ استرس داشتیم مردم کی خیزش میکنند!حالا هرشب استرس توافق برجام داریم.ا,1,fas
fas_55783a43c903067507f9c847b042fa4d,قاضی مهاجرت گولاگ‌کده حکم داد که خلیل رو دیپورت کنن و شیکاگو (و حتماً تعداد زیادی از شهرهای دیگه) سینکو د مایو رو از ترس آیس و مسائل پیرامون کنسل کرده!,0,fas
eng_33151aeb371e966c20993ab49b79a26b,Thank the GOP for this. A stolen election has consequences,1,eng
fas_f9489a41d3cd4c964ebcfd40555179ed,برای روزهایی که خوش گذرونیمون بخاطر پلیس ها و نگهبان ها و گشت ارشاد زهرمارمون شد,1,fas
deu_5b2d54d2ace926bdfa2678cc3b76f22b,Das ist stromverschwendung! Denk doch ans Klima!,0,deu
amh_457fa77516a3094fffb82e338b580a81,አማራ አንድ መሆን ሲጀመር የፖለቲካና የፎቶ ነጋዴዎች ይደነግጣሉ አርበኛ ዘመነ ካሴ,1,amh
deu_274875ff11fae6165f68c0cb8731cf06,Pandemie ist ein super brettspiel,0,deu
fas_0bc22482f6c82ccbc43c76a25597cb12,جای معلم و دانشجو زندان نیست پفیوزا,1,fas
hin_73cd7402047074639ab3a1c59487a04f,न उठे तो मिटा दिए जाओगे हिंदी मुसलमानों । तुम्हारी दास्तां तक ना रहेगी दस्तानों में।,1,hin
zho_3045ec6d05d814c3955c994e063f8dfd,第一张图就是错的。 那是贵州晴隆的二十四道拐。,0,zho
eng_63b027fac7ea919622bc94338b59302a,"thank god they banned russian cats from that cat competition, I think we can stop sending military aid now",0,eng
tur_76f1551fcee78b91ff2635d09bffa12f,"@USER @USER Atatürk silüeti olan forma hediye edecektin Alper, tam sırası",0,tur
amh_6768529b749e27ec880ba21e85c7b08d,@USER ኧረ ከባንዳም በላይ ናቸው እነዚህ።,1,amh
ita_40b8634365bbe7971c8b9c63fe7c728e,#mattino5 nn solo diritti pure doveri!! Il rom dice ke i bambini sn a scuola a me nn sembra ne ho visti un mucchio e ragazzi a spasso,1,ita
ita_9d64685feabb40042b40c26437d8e5dd,Chiunque in campagna elettorale prefigura questo ci piglia per il culo . [URL],0,ita
deu_60f161024ca2b9b7b540961bb5750b32,"Biscotti schimpft dich aber nicht als Opportunist, weil du Krieg verachtest, sondern weil du dich einfach verpisst, sobald es ungemütlich wird und alles im Stich lässt, wovon du zuvor profitiert hast. Und das ist die perfekte Definition eines Opportunisten. 

""Ich verachte Krieg"" und ""ich halte nichts von Krieg"" sind halt auch so unglaublich gratismutige und allgemeingültige Aussagen. Niemand liebt den Krieg, keiner will Krieg, vor allem nicht die Soldaten.",0,deu
spa_1c75acf396f4f864ac7fe9225b6068f3,alguno de estos deportados o alguno de sus familiares o amigos habra votado a trump?,0,spa
eng_b15e835e7925463c9d4c9d5af0e38018,Are you okay because I swear theres always been some cases of Election Fraud one way or the other??? Taken any meds recently that fucked you brain up or are you a MAGA Supporter?,1,eng
hin_93e71380b42e43a46f5d70c76b3af452,"#News सुप्रीम कोर्ट ने 130 करोड़ भारतीयों को दिया बड़ा झटका, अब इस काम के लिए प्रयोग नहीं होगा आधार कार्ड",0,hin
ita_2d57ad234abc1a108638a2e28cdbff0d,Milano: un milione di euro per i vigilantes armati nei campi nomadi @URL,0,ita
hau_2592b2caffdcdfbe82bc62ca624caba8,@USER 😂😂😂 zancen yan tasha bamalli ke yi,0,hau
spa_a23daedd1b292eea56362028732bb16f,falando de bolsonaro aborto e blablabla,0,spa
amh_429ab312069a545386271d12a03ac123,@USER ትላንትና ማሩኝ ይቅር በሉኝ እያልሽ ዛሬ ደግሞ መልሰሽ ታቅራሪያለሽ? ወያኔ በፍጹም የማይታመን አውሬ ነው:: መጥፋት አለበት::,1,amh
hin_246f3416491d79fc6aba9586e58d5d6a,मुसलमानों के खिलाफ़ भौंकने वालो देख लो यह शहीद भी एक मुस्लिम था। नमन है ऐसे वीर बहादुरों को।🙏,1,hin
tur_68165d305ff8b33664214cd55290f354,DİKKAT!!!Bu katiller 5 yaş altı çocuklar için aşı yapmışlar. Bionteği alman aşısı sanan beynine oksijen gitmemiş anne babalar; biontek bir amerikan fyzır aşısıdır. Not imla hatası yoktur ingilizce kelimeler bilerek Türkçe ve küçük harfle yazımıştır😡 #AşılılarHastaneKapılarında,1,tur
zho_caaa1731e29c6cd1c07e9a9f9a1c326d,那看来你的生活经验确实是有限�，希望你以后多走走看看多了解，不要总是以偏概全,0,zho
zho_4fdf4187d066fef51805ab12f2458839,……其他地方的羊膻味重。你吃过内蒙古锡盟的羊肉吗？,0,zho
zho_d4fa3fd1259be5ec4fd78fb58d9cd7cc,去汽车之家论坛都有当地的组织，我这边是湖北的群,0,zho
ita_c56f894a5d060097a806b0d6ba22495e,"@USER @USER appunto,tutti a preoccuparsi di due delinquenti rom e se ne fregano di quello che capita alle nostre figlie",0,ita
fas_eef4c023b977354297d08212e448cd64,حجاب اجباری داریم که خیلی‌ها زیر بارش نمیرند و هزینه‌اش را میدهند حجاب رانتی هم هست برای سلبریتی‌ها البته,1,fas
tur_159d7caa02447b35c4798c27040a3893,"Pkk'nın dağ kadroları bölgede düzenledikleri toplantılarda halka ""Bu seçim, Kürtlerin ölüm kalım savaşıdır."" diyorlar..",1,tur
ita_a1f5bf36e1dac702edbdbc2ffd712f29,"Oggi un problema serio che e' venuto sicuramente e aumentato da un immigrazione incontrollata e non gestita e la ""mafia nigeriana"":VAi con lui frustalo 10 volte ....(intercettazione ambientale).............. @URL",0,ita
ita_84c199edc40ac5c9b1e20111f1bb6790,"@USER @USER @USER Ok quindi anche lei che lo registra e riprende mentre è fatto, ubriaco o incazzato commette un reato, come se si stesse preparando per questo. Lei che lo insulta verbalmente e gli da della checca perché preferisce ritirarsi piuttosto che scontrarsi è ancor più grave",0,ita
eng_8ef3239e2a74c768f58f5337bbda58b7,Donald Trump is coming to Erie Saturday. Its mayor wants,0,eng
hin_900ad8655262f80d87d920bab740f21b,"गाजा को संभालने के लिए ट्रम्प की बोली, अपने लोगों को “बहुत आश्चर्य की बात”: संयुक्त राष्ट्र ब्रसेल्स: संयुक्त राष्ट्र शरणार्थी एजेंसी के प्रमुख ने बुधवार को राष्ट्रपति डोनाल्ड ट्रम्प के संयुक्त राज्य अमेरिका के लिए गाजा पट्टी को संभालने और अपने लोगों को फिर से बसाने के लिए झटका प्रस्ताव पर पहनाया।…",0,hin
arb_30bb5a4e038ef1e21f31181ce97c74be,ماذا تتوقعون من دولة یحكمها خسیس مثل السیسي هذا هو مرادهم وهذا هو امنیتهم الانحطاط الاخلاقي وتفشي الرزیلة والدعارة لان الذین دعموا السیسي وزمروا وطبلوا له كانوا اغلبیتهم اهل الرقص والاباحیة .....,1,arb
zho_9254a6d49a16cbef71a0a83bf0b0d3a0,同款黑人问号老公 不得不说，黑人问号老公是真的帅！,0,zho
hin_244e548ab3876c4044e341d7aeea4065,"गलत लिखा उसने, उसे बोको हराम खमेनी की बुर्का सैनिक लिखना",1,hin
tur_2ee2cceaaa9aadf289b5f3f7026df253,Sadece ülkemiz halklarını değil bütün insanlığı kurtaracak iki kurum var: Barış Ve Dostluk,0,tur
hau_501acb9614b9c477111d2fea96f2d7bc,you don dey think of pleading now abi? is it because say may dey fast approach? shege tsohon biri (gay-monkey) ##url,0,hau
arb_b62753fd55050b08356b506fdcb1fa2e,مكروهة محد طايقها لازم تفهم انا مو من مصر بس بكرهاا واعتبرها اهانه لمصر,1,arb
